18712:38152,2523,59616,75801,27483,32239,116831,68735,26193,17990
18713:17,302,654,76,616,58,8,866,84,29
18766:654,58,84,29,616,8,1102,354,76,650
18944:10118,98498,92508,37715,31659,120400,17326,17,302,654
18965:82547,111132,77561,80630,116788,80644,6730,102522,48144,80805
18999:518,2302,616,58,5025,101,564,194,6759,193
19001:302,654,616,58,84,8,29,76,354,518
19043:17,302,654,76,616,58,8,866,84,29
19046:9383,53924,97380,110825,25787,74069,17,302,654,76
19048:17,654,616,76,302,650,58,138,84,1196
19049:774,1524,970,3506,4487,245,947,17,899,48
19050:17,302,654,76,616,58,8,866,84,29
19051:17,654,58,616,29,84,8,650,76,1102
19148:8322,17,24933,9674,76,16965,13077,6856,224,947
19156:55084,87246,83408,90695,2292,7703,4320,16800,5375,1991
19163:10041,1527,3107,2880,6434,8848,1712,3172,4825,12990
19174:6040,14785,13557,48703,26587,35750,11715,62,14018,3393
19176:24835,17,1446,518,1405,65,508,2302,1119,1825
19243:302,654,564,17,7856,616,31845,749,116,58
19244:11188,54563,8178,16800,1991,5598,294,7703,2292,4719
19246:302,654,616,84,58,29,8,354,76,650
19328:8322,17,24933,9674,16965,13077,6856,76,30815,38522
19356:59903,111200,63060,4731,377,30606,17,302,654,76
19357:84430,30455,2405,16387,12022,31295,46724,16424,5381,13926
19400:302,654,58,84,8,29,518,76,650,1102
19447:17,302,654,616,542,8,58,564,76,238
19468:654,58,616,29,84,354,8,1102,138,301
19646:113242,107529,25718,11803,51782,3231,85326,51913,2583,65
19680:17,302,654,76,616,58,8,866,84,29
19682:17,616,58,302,654,542,650,76,15,564
19705:73512,38403,34325,224,20103,13060,101,17,38824,59803
19707:81,17,780,8,654,302,70,138,616,84
19757:17,76,564,616,302,650,654,81,58,698
19852:17,302,654,76,616,58,8,866,84,29
19881:98550,121706,13597,55792,6142,92840,9441,23170,95947,48607
19882:302,654,84,616,58,8,76,354,301,29
20067:18025,4364,1119,17,302,654,76,616,58,8
20073:17,2139,76,302,361,616,654,8,698,564
20183:1592,2547,30878,46006,17516,76230,12508,669,26722,99452
20206:76,168,719,2153,1326,984,564,2275,1460,7838
20208:17,302,654,76,616,58,8,866,84,29
20220:654,58,616,84,29,650,8,76,1102,518
20379:12332,17527,8167,25910,76,367,45797,14841,349,10048
20380:17,2162,302,654,8,1102,354,518,616,947
20456:17,302,654,616,650,58,76,542,29,61
20497:22108,175,1091,17501,79575,6495,17,302,654,76
20498:17,8,84,616,302,654,58,101,1102,289
20555:302,268,1305,1403,3539,58,861,1804,902,1693
20556:8322,30815,24933,6856,13077,9674,17,51232,36432,31597
20572:17,76,616,302,654,8,58,736,70,138
20624:112211,1614,1476,17,1927,3546,5753,4816,4662,322
20628:17,302,654,8,616,1102,58,518,245,354
20685:616,17,654,58,542,302,518,15,564,1196
20735:1405,14617,899,8213,97,564,363,1549,3,2101
20736:245,17,1827,2696,2714,2403,4268,353,1524,616
20752:51035,82549,12791,64628,56113,13504,72766,17519,12115,2593
20756:17,76,70,61,84,238,81,616,179,138
20790:17,302,654,76,616,58,8,866,84,29
20807:121030,84057,66768,48420,71033,87666,29542,107182,117512,94721
20809:17,76,885,16995,698,866,361,9043,226,40
20810:17,302,654,76,616,58,8,866,84,29
20812:245,441,17,1744,4268,353,2715,3506,518,774
20906:6503,8660,15921,24608,17,302,8,409,13889,19871
20908:1913,17,76,361,302,866,616,654,698,58
20912:17,302,654,76,616,58,8,866,84,29
20918:17,654,302,616,58,29,650,84,542,861
20990:17,70,616,76,302,654,58,81,138,84
21028:302,654,84,616,58,8,518,76,354,29
21151:17,302,654,616,58,650,76,8,564,29
21164:17,302,654,616,84,58,650,564,29,301
21317:17,508,8,76,302,654,84,518,616,7006
21354:17,302,654,76,616,58,8,866,84,29
21384:30954,95387,19290,23955,74093,27031,12573,1468,7040,14569
21401:76840,9289,20059,18772,25071,77795,10937,47908,23147,11679
21423:17,302,654,76,616,58,8,866,84,29
21447:6872,53686,62353,13269,533,17,302,654,76,616
21448:302,654,58,616,84,29,8,76,650,354
21551:71500,49056,115290,13050,100084,48623,100977,17,302,654
21570:17,302,654,76,616,58,8,866,84,29
21585:6387,76,17,2848,361,22507,31633,866,698,2139
21631:17,302,654,76,616,58,8,866,84,29
21633:17,302,616,1097,58,654,8359,542,650,8
21637:17,302,654,76,616,58,8,866,84,29
21670:28415,87904,84630,73675,118289,17,302,654,76,616
21689:1353,34531,67001,45659,2061,2733,5998,102650,11753,7999
21712:17,302,58,654,8,61,15,650,518,542
21723:17,302,616,654,58,650,8,542,736,518
21796:117689,64132,46257,525,39407,7660,22207,17182,11155,80990
21834:17,8,84,518,616,947,1382,245,787,508
21838:17,168,76,5480,302,616,58,8860,984,654
21869:8322,17,76,24933,1002,7623,3307,2548,6856,9674
21960:17,302,654,76,616,58,8,866,84,29
21967:24835,17,508,1119,35847,32,1825,1382,931,15
21968:17,654,302,58,616,84,354,76,8,518
21979:236,3448,4203,10075,12253,564,776,10641,6673,5080
21993:17,81,226,70,616,654,564,508,302,245
21996:17,302,654,76,616,58,8,866,84,29
22003:17,48,1187,302,2162,84,654,354,70,245
22012:5975,911,603,10981,17316,4671,2543,2510,76,8759
22037:29065,87432,105216,66518,17,302,654,76,616,58
22060:17,654,58,29,302,616,542,162,6,76
22080:17,76,2579,508,542,654,70,564,61,931
22111:17,302,654,616,8,542,58,76,84,518
22124:81,226,17,70,76,302,616,508,654,138
22164:17,302,654,616,58,84,76,354,29,8
22222:17,1057,1187,899,245,891,48,84,8,302
22299:25237,70740,82875,13652,38234,101336,4339,35953,17,302
22304:441,24536,1002,1744,245,873,508,41711,71539,14224
22324:17,302,654,76,616,58,8,866,84,29
22326:23913,2547,113412,21718,29819,110684,39547,59127,37390,46620
22337:76,564,17,168,984,616,719,81,5480,2139
22372:17,302,654,616,564,58,650,8,84,736
22431:1165,91070,3918,2019,32,28538,5602,18803,7391,76361
22436:17,58,302,654,8,650,861,542,76,564
22469:168,719,1400,8860,984,1326,2153,1528,661,463
22479:17,302,654,76,616,58,8,866,84,29
22483:17,302,654,616,138,58,8,76,70,542
22493:17,302,654,76,616,58,8,866,84,29
22497:38573,28893,17,302,654,76,616,58,8,866
22501:17,866,302,654,76,616,354,84,58,29
22568:17,58,302,654,8,861,84,76,650,518
22583:17,302,654,76,616,58,8,866,84,29
22586:17,616,302,654,58,542,650,76,8,15
22675:500,36721,5812,115016,67800,67755,107507,12190,60440,20786
22681:32824,20888,105897,30771,84943,17,302,654,76,616
22682:17,302,654,616,8,84,518,76,58,736
22691:17,654,29,84,8,650,76,542,518,1102
22759:17,302,616,654,564,58,650,8,84,70
22844:17,302,616,29,84,76,650,8,542,518
22888:17,58,616,29,84,8,650,76,1102,542
23113:17,302,654,76,616,58,8,866,84,29
23114:81,226,140,3423,70,2379,17,2967,1884,508
23229:17,76,698,2139,564,16995,226,70,616,654
23244:17,302,616,654,58,650,29,76,8,542
23448:17,302,654,76,616,58,8,866,84,29
23452:17,302,616,29,84,8,354,542,76,1102
23631:4671,2543,311,11855,7622,862,2215,203,8427,7088
23637:17,654,616,58,29,84,650,8,1102,76
23779:17,654,58,302,616,542,61,518,29,8
23828:10503,27291,14508,20288,840,1069,81,105330,116797,39673
23847:5975,1397,4889,9054,2510,603,14268,13341,6311,8772
23865:84267,10844,20892,17,302,654,76,616,58,8
23872:508,13896,1682,2139,39490,79151,116629,115865,37674,4417
23895:17,302,654,76,616,58,8,866,84,29
23907:17,302,654,76,616,58,8,866,84,29
23919:17,866,302,654,84,947,8,354,616,76
23979:17,302,654,76,616,58,8,866,84,29
23997:168,984,76,8860,1326,661,5480,801,8733,2642
24018:654,84,29,58,616,1102,76,8,70,138
24206:17,302,654,76,616,58,8,866,84,29
24210:70,1382,1790,226,81,1023,508,500,245,5103
24248:2265,2848,698,1913,826,500,2139,6387,76,363
24262:44376,2548,7851,1752,2139,5738,33385,43927,3023,60620
24273:17,302,654,76,616,58,8,866,84,29
24286:449,1544,1165,9337,3775,496,3918,3539,7391,11153
24309:168,719,984,801,5480,2318,1400,1326,8860,1528
24317:710,88644,76606,48759,10057,26925,371,29749,19524,802
24331:33483,17,302,654,76,616,58,8,866,84
24339:17,302,654,76,616,58,8,866,84,29
24349:17,58,616,302,289,654,8,518,84,542
24409:17,302,76,616,654,58,650,70,81,542
24558:1991,17,354,378,70,226,1589,654,76,1455
24580:17,302,654,76,616,58,8,866,84,29
24581:17,302,654,616,58,76,8,84,29,226
24649:21,28457,616,17,245,45,61,302,45659,65
24664:17,302,654,76,616,58,8,866,84,29
24668:17,654,61,302,616,301,58,322,6,15
24669:76,238,2880,4755,81,5567,1709,3704,31723,429
24673:22689,410,6545,39839,12679,3718,67427,101620,28395,75255
24695:17,302,654,58,616,29,76,650,285,15
24793:17,302,654,76,616,58,8,866,84,29
24804:1196,8,409,7841,2060,114,14445,12128,42586,10044
24849:302,654,84,2162,616,354,8,58,29,1119
24949:17,302,654,58,616,361,29,76,84,650
25004:79323,1007,78657,88275,107299,43024,129,56533,2051,72467
25011:17,866,361,654,302,29,616,58,61,76
25021:17,302,654,76,616,58,8,866,84,29
25036:17,302,654,76,616,58,8,866,84,29
25044:908,947,84,2220,17,2950,302,496,518,70
25059:17,302,654,76,616,58,8,866,84,29
25069:108351,71546,18608,101090,78864,80338,94738,62378,64292,23559
25070:17,654,58,29,616,84,650,8,76,1102
25115:302,654,616,58,84,8,29,76,650,1102
25236:5145,76,508,1126,1382,931,431,616,65,17
25251:5023,11019,1803,56965,39616,4394,760,2153,48894,21204
25253:2265,76,17,2848,6387,616,361,698,2139,302
25260:76,17,616,564,58,81,654,302,40,8
25388:6293,57884,55467,101496,31623,106474,95212,72972,17397,4755
25410:17,654,8,518,302,32,84,138,1102,224
25412:17,302,654,76,616,58,8,866,84,29
25430:17,302,654,76,616,58,8,866,84,29
25441:17,302,654,76,616,58,8,866,84,29
25448:574,302,890,5097,40,2318,2139,760,168,14498
25449:17,302,654,76,616,58,8,866,84,29
25469:17,302,654,616,58,650,182,76,8,29
25608:17,302,654,76,616,58,8,866,84,29
25612:226,81,70,352,19999,79010,16397,10267,2703,34420
25614:9354,17145,12548,67232,73131,21963,84046,118273,62057,98472
25615:22812,29244,59923,67277,20241,72921,21416,74935,63536,27252
25666:17,654,302,76,616,58,29,564,138,84
25693:17,70,1023,508,1382,226,302,518,616,8
25702:17,518,84,302,616,654,58,1102,101,650
25800:81,226,17,500,508,5767,70,302,780,564
25822:17,302,654,76,616,58,8,866,84,29
25831:9594,4671,14259,7468,1077,1468,17,7622,327,787
25836:22477,168,2153,719,1326,76,984,5405,1460,2275
25842:25196,790,873,16739,2149,97610,12427,14012,36226,7026
25852:17,302,654,76,616,58,8,866,84,29
25853:17,302,654,76,616,58,8,866,84,29
25854:17,302,654,76,616,58,8,866,84,29
25861:17,302,654,76,616,58,8,866,84,29
25865:226,81,140,2703,17,5215,18966,70,8567,1888
25872:17,302,654,76,616,58,8,866,84,29
25919:17,76,698,302,361,616,654,8,564,500
25933:17,616,518,8,32,15,245,302,542,61
26036:17,302,654,76,616,58,8,866,84,29
26084:17,616,58,302,15,650,354,654,1023,322
26108:44041,2730,17,302,654,76,616,58,8,866
26115:17,302,654,76,616,58,8,866,84,29
26125:168,5480,984,719,10267,1326,1400,463,7838,1528
26146:17,302,654,76,616,58,8,866,84,29
26147:8322,17,24933,9674,76,16965,13077,6856,224,947
26162:23403,20807,7270,2655,250,117,1578,1685,2495,4068
26167:8866,98743,7566,92045,70862,67633,107543,41804,114415,22187
26173:39492,2530,138,2464,4353,2101,1086,182,5739,986
26174:17,616,302,58,650,654,564,542,8,15
26197:17,616,302,8,518,873,1099,81,542,327
26248:236,776,10075,17,3448,11621,8861,6673,10682,8197
26307:302,654,17,58,616,29,15,518,84,70
26325:17,189,4755,76,508,564,542,654,302,616
26330:17,616,302,654,58,542,15,8,650,61
26516:16387,12022,5381,641,12586,63933,61991,56511,24246,58982
26522:8322,24933,17,9674,37112,16965,13077,6856,19528,76
26545:31342,28632,23595,17,76,74730,22059,9656,27209,8419
26564:81,780,17,5767,731,226,262,140,616,70
26566:302,654,84,58,616,8,29,1102,354,76
26707:17,302,654,76,616,58,8,866,84,29
26728:81,17,616,302,58,654,70,542,29,8
26732:302,654,84,616,58,29,354,76,8,138
26968:302,654,84,58,616,8,29,1102,354,76
27173:302,654,58,616,84,8,29,650,1102,76
27420:718,787,1535,70,17,654,999,363,542,518
27430:508,3137,17,10071,81,311,780,9790,2700,1410
27431:17,81,76,70,58,616,226,8,654,564
27447:9054,2510,14268,4656,8640,5975,306,4341,6224,7641
27448:81,226,780,5767,262,140,3423,1888,3137,8283
27465:17,76,780,616,226,500,58,262,302,564
27505:5726,33223,45975,80736,120518,29573,2139,22801,3250,28166
27508:1119,8579,17,8151,1187,8,518,787,947,327
27549:17,302,654,8,616,518,84,542,58,650
27584:17,780,76,262,58,302,226,616,654,70
27760:19403,47176,7728,77221,93729,7492,11382,69678,64176,112051
27764:17,654,302,542,616,76,58,564,8,518
27803:54508,53195,17,302,654,76,616,58,8,866
27837:157,2548,17,3196,27070,197,4755,8069,5111,10541
27897:46724,31295,35846,118856,58982,109835,29509,44130,86186,64671
27902:17,361,302,654,354,29,84,76,58,616
27932:17,302,654,76,616,58,8,866,84,29
27933:698,76,654,17,564,2139,58,15,81,542
27940:17,616,302,873,518,8,654,84,58,508
28020:17,48,302,1187,654,84,8,354,70,301
28031:17,302,616,654,58,899,94,650,245,8
28040:37683,112607,1836,72310,99058,68171,70,83070,89766,7585
28058:17,302,616,29,84,354,1102,76,8,650
28110:17,224,58,238,616,650,76,302,542,654
28138:168,76,984,463,564,661,1400,5480,1326,2318
28189:40526,50168,53346,19556,39024,84047,101993,116846,29562,518
28194:302,654,58,616,84,8,29,76,650,1102
28306:41634,65579,46579,31273,91878,2259,5738,2318,7180,238
28321:12304,10342,20444,370,42584,98799,5598,8,2193,22703
28354:6549,99039,16372,26206,6901,108609,46024,27427,14990,48643
28364:17,616,302,654,8,58,84,2548,564,76
28401:17,302,654,76,616,58,8,866,84,29
28402:16258,121313,73031,43605,24464,1112,2832,102742,114607,29826
28403:17,58,616,302,654,15,690,542,76,289
28543:330,710,35156,5025,85905,55917,77318,66046,58,97383
28544:6745,27322,1987,17,3307,7024,8153,518,1002,23365
28554:19466,27012,21521,73003,43896,11013,90214,44848,96606,99062
28558:17,302,654,76,616,58,8,866,84,29
28560:81,226,17,70,508,76,564,302,138,616
28579:81,17,76,654,616,302,650,564,70,58
28585:36778,22258,88104,37015,6514,26725,67107,2445,29562,15437
28606:17,302,58,429,616,654,84,8,1102,861
28612:17,302,654,76,616,58,8,866,84,29
28620:17,616,302,58,654,8,101,289,518,15
28663:17,302,616,654,58,542,155,84,8,3101
28681:302,654,84,58,616,8,29,1102,354,76
29062:302,654,8,58,616,29,354,518,76,138
29497:17,654,302,616,29,84,650,8,76,289
29608:17,542,8,564,902,787,654,518,508,245
29620:17,58,654,302,542,8,861,518,15,650
29993:17,302,654,76,616,58,8,866,84,29
30054:17,302,654,76,616,58,8,866,84,29
30064:542,162,58,15,654,616,861,650,61,302
30085:17,654,29,58,616,84,650,1102,8,76
30227:34700,9916,119968,36175,1618,654,518,84,1102,17
30247:379,4268,1002,245,2955,3521,2715,165,1262,1446
30264:17,616,654,302,58,8,542,15,518,101
30288:20572,15069,8396,1889,64682,34445,36886,76697,11104,33604
30290:17,302,654,76,616,58,8,866,84,29
30304:17,931,508,245,378,70,1023,8,947,873
30309:226,81,70,17,508,76,564,302,138,616
30399:2778,2600,302,76,698,81,40,17,2139,1682
30401:17,616,58,302,650,654,61,8,542,518
30417:15,656,654,17,238,650,616,285,76,302
30481:17,70,76,616,302,654,58,780,8,564
30482:17,361,302,654,354,29,84,76,58,616
30610:17,302,654,76,616,58,8,866,84,29
30617:1764,17250,116,3543,330,3651,1739,16792,19757,10723
30621:38234,564,76,70,17,226,508,302,5567,650
30622:1617,12597,93408,48197,121818,43327,17,302,654,76
30626:47544,22303,103775,78853,31883,28693,31422,110104,122762,96824
30647:6906,42870,20416,43400,45123,11887,9095,1176,16964,358
30670:302,654,58,616,84,8,354,29,76,518
30854:17,302,654,76,616,58,8,866,84,29
30874:8,787,84,17,3039,518,19411,58,1382,327
30876:1326,3789,8011,70,1790,698,76,901,17708,22891
30886:76,88114,30598,93908,102624,39438,30754,50749,1546,564
30887:113749,17,5567,1468,486,866,46242,1245,61,31832
30901:17,616,302,58,654,542,518,8,650,15
31105:262,168,698,76,984,81,719,5480,463,2139
31151:17,302,29,654,61,518,15,58,84,616
31175:17,302,654,76,616,58,8,866,84,29
31225:47258,182,116,10012,66,105,348,7361,2059,899
31236:17,302,654,76,616,58,8,866,84,29
31239:17,302,654,76,616,58,8,866,84,29
31267:32320,518,3642,3824,10356,53077,84,26325,15148,19666
31273:10923,120409,64949,17,302,654,76,616,58,8
31274:17,302,654,76,616,58,8,866,84,29
31275:654,84,58,616,29,8,650,1102,70,301
31933:2265,76,17,2848,6387,17,302,654,76,616
31958:17,302,654,76,616,58,8,866,84,29
31985:17,302,654,76,616,58,8,866,84,29
32010:20035,11980,568,32,54357,2372,1803,12471,1166,21204
32043:17,654,58,29,616,84,650,1102,8,76
32242:8566,59979,2980,1267,4798,18221,10526,3567,962,12606
32250:17,302,654,76,616,58,8,866,84,29
32251:17,302,654,76,616,58,8,866,84,29
32256:17,302,654,76,616,58,8,866,84,29
32286:302,654,84,58,616,8,29,1102,354,76
32477:8322,16965,24933,9674,17,13077,19528,36432,76,18743
32493:616,17,654,58,302,542,650,238,861,15
32580:21313,2981,43973,33112,7832,49705,15359,23147,15634,19786
32583:17,302,654,76,616,58,8,866,84,29
32584:17,302,654,76,616,58,8,866,84,29
32624:110752,17,302,654,76,616,58,8,866,84
32625:17,780,76,262,226,3423,302,58,654,70
32977:17,302,654,76,616,58,8,866,84,29
32978:17,302,654,2715,363,94,15809,8216,1568,1002
32982:17,302,654,76,616,58,8,866,84,29
32984:245,17,472,2955,103,15,616,1382,542,1126
32986:17,302,654,76,616,58,8,866,84,29
32994:17,302,654,76,616,58,8,866,84,29
33005:76594,76357,54763,93336,74280,11822,61929,81,6916,90254
33043:17,654,58,29,616,84,8,650,76,1102
33149:17,899,302,48,84,58,616,29,354,8
33443:236,6059,3731,6496,45,285,4268,2919,554,17
33453:63384,16034,87670,17,302,654,76,616,58,8
33454:11637,36630,1608,13277,947,6435,17,61444,70038,104976
33491:81,17,76,2139,70,2548,508,616,262,245
33525:2068,69391,122516,113255,100802,103073,62715,54949,54894,27409
33527:17,302,654,76,616,58,8,866,84,29
33528:51952,17,1693,76,58360,81,3223,1804,861,1405
33539:17,2030,654,302,616,58,15,29,61,542
33541:2153,1460,5480,168,2275,719,6097,2139,4103,9417
33547:17,302,654,76,616,58,8,866,84,29
33554:17,302,654,76,616,58,8,866,84,29
33557:19350,99983,86058,86808,119751,8619,82807,103630,10020,698
33561:22018,103264,80357,73498,28594,83430,83913,6381,29311,18201
33582:2898,103141,30598,17,302,654,76,616,58,8
33590:17,302,654,616,58,224,650,29,15,542
33614:14089,13954,33043,1374,5553,11409,743,75180,2450,1929
33615:17,84,518,302,616,654,58,1102,101,564
34172:429,263,5523,47321,11861,20408,56244,3911,302,4249
34174:17,654,518,32,787,58,542,616,650,8
34179:285,80861,1451,45660,22766,60686,3190,64384,17,302
34188:58,84,616,1102,8,138,650,76,866,736
34541:931,17,710,947,873,245,508,8,1382,564
34579:61189,24534,11015,17234,114939,7694,18996,104250,106748,101798
34594:61100,226,20213,787,656,568,73175,535,9846,932
34603:1913,76,17,361,6387,866,2139,302,564,58
34628:96519,70242,5785,116857,107640,37342,48643,65936,43199,116411
34632:17,302,650,564,224,568,1475,542,616,6759
34681:17,924,2194,238,669,4453,873,353,500,1164
34702:17,616,8,518,302,4268,654,1196,61,542
34703:17,302,654,76,616,58,8,866,84,29
34709:6901,4146,8783,2528,2354,6117,12093,8129,4093,16658
34710:17,650,1245,224,302,654,182,8,542,616
34741:50023,17,302,654,76,616,58,8,866,84
34742:1936,84112,105565,249,97478,6082,120981,40782,49960,17752
34753:8557,6049,3739,41620,75114,2715,13016,7630,710,16332
34794:75115,61636,40853,4245,1305,518,95032,238,36171,85140
34820:17,500,76,616,6491,226,361,564,508,58
34833:17,302,654,616,58,29,76,8,84,650
34837:17,302,654,76,616,58,8,866,84,29
34839:2153,168,76,6097,2337,1326,1528,2548,5738,2275
34868:17,302,654,76,616,58,8,866,84,29
34885:11448,441,1002,3506,11928,2980,840,16036,1757,11260
34895:17,302,654,76,616,58,8,866,84,29
34896:9043,10163,76,102308,62976,24381,2717,20288,238,1651
34901:1784,76,12165,16669,7418,1002,441,17,1446,79364
34906:17,302,654,76,616,58,8,866,84,29
34917:66419,17,302,654,76,616,58,8,866,84
34936:90412,34251,112434,17,302,654,76,616,58,8
34973:40,81,17,14147,76,3568,23950,2139,39436,2275
34974:17,654,616,29,84,650,76,8,542,1102
35211:69907,6905,38284,106391,1356,2852,1884,49796,46547,85202
35212:7334,9594,4475,787,24538,17,4671,3520,379,85445
35229:17,302,654,76,616,58,8,866,84,29
35231:17,780,226,262,302,654,986,616,76,70
35241:441,10536,3506,1002,736,18783,16036,14983,14955,31492
35244:20710,1600,2162,108487,899,26380,1050,3750,754,6801
35251:9748,1845,21346,24130,1389,34242,7405,22531,24211,3088
35255:17,302,654,76,616,58,8,866,84,29
35274:17,302,654,76,616,58,8,866,84,29
35275:1352,10041,1527,189,3107,2880,4825,3172,17,378
35348:17,302,654,58,8,29,84,76,650,542
35623:17,899,48,875,1187,1119,302,84,6450,654
35850:17,302,58,654,616,1023,15,101,1140,518
35859:8384,17,302,654,76,616,58,8,866,84
35893:17,302,654,76,616,58,8,866,84,29
35900:17,616,58,302,654,944,8,542,15,650
35989:1002,2548,58853,11973,17,302,654,76,616,58
35990:48724,25365,69899,118607,114114,46606,18996,24660,11015,27732
35999:76,81,698,25481,17,327,508,302,500,2139
36064:17,302,654,76,616,58,8,866,84,29
36123:11310,17,7680,327,48933,301,70,18966,31378,698
36176:17,302,654,76,616,58,8,866,84,29
36179:17,616,654,302,58,542,61,518,8,15
36319:441,6315,1002,1256,4513,16465,1744,3506,4989,4547
